wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;;
GRGRAZ03;423;KPÖ;Kommunistische Partei Österreichs;5;211;1;210;43;;
GRGRAZ03;423;GVP;Grazer Verkehrspartei;6;211;1;210;0;;
GRGRAZ03;423;RWA;Reif für die Wirtschaft und Arbeit;7;211;1;210;1;;
GRGRAZ03;423;LIF;Liberales Forum;8;211;1;210;0;;
GRGRAZ03;424;ÖVP;Österreichische Volkspartei;1;213;2;211;67;;
GRGRAZ03;424;SPÖ;Sozialdemokratische Partei Österreichs;2;213;2;211;36;;
GRGRAZ03;424;FPÖ;Freiheitliche Partei Österreichs;3;213;2;211;8;;
GRGRAZ03;424;GRÜNE;Die Grünen - Die Grüne Alternative;4;213;2;211;28;;
GRGRAZ03;424;KPÖ;Kommunistische Partei Österreichs;5;213;2;211;64;;
GRGRAZ03;424;GVP;Grazer Verkehrspartei;6;213;2;211;7;;
GRGRAZ03;424;RWA;Reif für die Wirtschaft und Arbeit;7;213;2;211;0;;
GRGRAZ03;424;LIF;Liberales Forum;8;213;2;211;1;;
GRGRAZ03;425;ÖVP;Österreichische Volkspartei;1;253;0;253;68;;
GRGRAZ03;425;SPÖ;Sozialdemokratische Partei Österreichs;2;253;0;253;78;;
GRGRAZ03;425;FPÖ;Freiheitliche Partei Österreichs;3;253;0;253;24;;
GRGRAZ03;425;GRÜNE;Die Grünen - Die Grüne Alternative;4;253;0;253;23;;
GRGRAZ03;425;KPÖ;Kommunistische Partei Österreichs;5;253;0;253;59;;
GRGRAZ03;425;GVP;Grazer Verkehrspartei;6;253;0;253;1;;
GRGRAZ03;425;RWA;Reif für die Wirtschaft und Arbeit;7;253;0;253;0;;
GRGRAZ03;425;LIF;Liberales Forum;8;253;0;253;0;;
GRGRAZ03;426;ÖVP;Österreichische Volkspartei;1;234;0;234;60;;
GRGRAZ03;426;SPÖ;Sozialdemokratische Partei Österreichs;2;234;0;234;66;;
GRGRAZ03;426;FPÖ;Freiheitliche Partei Österreichs;3;234;0;234;17;;
GRGRAZ03;426;GRÜNE;Die Grünen - Die Grüne Alternative;4;234;0;234;23;;
GRGRAZ03;426;KPÖ;Kommunistische Partei Österreichs;5;234;0;234;64;;
GRGRAZ03;426;GVP;Grazer Verkehrspartei;6;234;0;234;0;;
GRGRAZ03;426;RWA;Reif für die Wirtschaft und Arbeit;7;234;0;234;3;;
GRGRAZ03;426;LIF;Liberales Forum;8;234;0;234;1;;
GRGRAZ03;427;ÖVP;Österreichische Volkspartei;1;211;1;210;70;;
GRGRAZ03;427;SPÖ;Sozialdemokratische Partei Österreichs;2;211;1;210;41;;
GRGRAZ03;427;FPÖ;Freiheitliche Partei Österreichs;3;211;1;210;14;;
GRGRAZ03;427;GRÜNE;Die Grünen - Die Grüne Alternative;4;211;1;210;20;;
GRGRAZ03;427;KPÖ;Kommunistische Partei Österreichs;5;211;1;210;64;;
GRGRAZ03;427;GVP;Grazer Verkehrspartei;6;211;1;210;1;;
GRGRAZ03;427;RWA;Reif für die Wirtschaft und Arbeit;7;211;1;210;0;;
GRGRAZ03;427;LIF;Liberales Forum;8;211;1;210;0;;
GRGRAZ03;428;ÖVP;Österreichische Volkspartei;1;218;0;218;55;;
GRGRAZ03;428;SPÖ;Sozialdemokratische Partei Österreichs;2;218;0;218;66;;
GRGRAZ03;428;FPÖ;Freiheitliche Partei Österreichs;3;218;0;218;14;;
GRGRAZ03;428;GRÜNE;Die Grünen - Die Grüne Alternative;4;218;0;218;33;;
GRGRAZ03;428;KPÖ;Kommunistische Partei Österreichs;5;218;0;218;48;;
GRGRAZ03;428;GVP;Grazer Verkehrspartei;6;218;0;218;0;;
GRGRAZ03;428;RWA;Reif für die Wirtschaft und Arbeit;7;218;0;218;2;;
GRGRAZ03;428;LIF;Liberales Forum;8;218;0;218;0;;
GRGRAZ03;429;ÖVP;Österreichische Volkspartei;1;197;0;197;49;;
GRGRAZ03;429;SPÖ;Sozialdemokratische Partei Österreichs;2;197;0;197;68;;
GRGRAZ03;429;FPÖ;Freiheitliche Partei Österreichs;3;197;0;197;17;;
GRGRAZ03;429;GRÜNE;Die Grünen - Die Grüne Alternative;4;197;0;197;16;;
GRGRAZ03;429;KPÖ;Kommunistische Partei Österreichs;5;197;0;197;43;;
GRGRAZ03;429;GVP;Grazer Verkehrspartei;6;197;0;197;0;;
GRGRAZ03;429;RWA;Reif für die Wirtschaft und Arbeit;7;197;0;197;1;;
GRGRAZ03;429;LIF;Liberales Forum;8;197;0;197;3;;
GRGRAZ03;430;ÖVP;Österreichische Volkspartei;1;205;17;188;34;;
GRGRAZ03;430;SPÖ;Sozialdemokratische Partei Österreichs;2;205;17;188;90;;
GRGRAZ03;430;FPÖ;Freiheitliche Partei Österreichs;3;205;17;188;19;;
GRGRAZ03;430;GRÜNE;Die Grünen - Die Grüne Alternative;4;205;17;188;7;;
GRGRAZ03;430;KPÖ;Kommunistische Partei Österreichs;5;205;17;188;36;;
GRGRAZ03;430;GVP;Grazer Verkehrspartei;6;205;17;188;0;;
GRGRAZ03;430;RWA;Reif für die Wirtschaft und Arbeit;7;205;17;188;2;;
GRGRAZ03;430;LIF;Liberales Forum;8;205;17;188;0;;
GRGRAZ03;431;ÖVP;Österreichische Volkspartei;1;242;2;240;70;;
GRGRAZ03;431;SPÖ;Sozialdemokratische Partei Österreichs;2;242;2;240;73;;
GRGRAZ03;431;FPÖ;Freiheitliche Partei Österreichs;3;242;2;240;21;;
GRGRAZ03;431;GRÜNE;Die Grünen - Die Grüne Alternative;4;242;2;240;26;;
GRGRAZ03;431;KPÖ;Kommunistische Partei Österreichs;5;242;2;240;47;;
GRGRAZ03;431;GVP;Grazer Verkehrspartei;6;242;2;240;0;;
GRGRAZ03;431;RWA;Reif für die Wirtschaft und Arbeit;7;242;2;240;0;;
GRGRAZ03;431;LIF;Liberales Forum;8;242;2;240;3;;
GRGRAZ03;432;ÖVP;Österreichische Volkspartei;1;204;1;203;41;;
GRGRAZ03;432;SPÖ;Sozialdemokratische Partei Österreichs;2;204;1;203;84;;
GRGRAZ03;432;FPÖ;Freiheitliche Partei Österreichs;3;204;1;203;18;;
GRGRAZ03;432;GRÜNE;Die Grünen - Die Grüne Alternative;4;204;1;203;13;;
GRGRAZ03;432;KPÖ;Kommunistische Partei Österreichs;5;204;1;203;46;;
GRGRAZ03;432;GVP;Grazer Verkehrspartei;6;204;1;203;0;;
GRGRAZ03;432;RWA;Reif für die Wirtschaft und Arbeit;7;204;1;203;0;;
GRGRAZ03;432;LIF;Liberales Forum;8;204;1;203;1;;
GRGRAZ03;433;ÖVP;Österreichische Volkspartei;1;212;0;212;44;;
GRGRAZ03;433;SPÖ;Sozialdemokratische Partei Österreichs;2;212;0;212;67;;
GRGRAZ03;433;FPÖ;Freiheitliche Partei Österreichs;3;212;0;212;5;;
GRGRAZ03;433;GRÜNE;Die Grünen - Die Grüne Alternative;4;212;0;212;45;;
GRGRAZ03;433;KPÖ;Kommunistische Partei Österreichs;5;212;0;212;49;;
GRGRAZ03;433;GVP;Grazer Verkehrspartei;6;212;0;212;0;;
GRGRAZ03;433;RWA;Reif für die Wirtschaft und Arbeit;7;212;0;212;2;;
GRGRAZ03;433;LIF;Liberales Forum;8;212;0;212;0;;
GRGRAZ03;434;ÖVP;Österreichische Volkspartei;1;190;0;190;54;;
GRGRAZ03;434;SPÖ;Sozialdemokratische Partei Österreichs;2;190;0;190;59;;
GRGRAZ03;434;FPÖ;Freiheitliche Partei Österreichs;3;190;0;190;18;;
GRGRAZ03;434;GRÜNE;Die Grünen - Die Grüne Alternative;4;190;0;190;5;;
GRGRAZ03;434;KPÖ;Kommunistische Partei Österreichs;5;190;0;190;51;;
GRGRAZ03;434;GVP;Grazer Verkehrspartei;6;190;0;190;2;;
GRGRAZ03;434;RWA;Reif für die Wirtschaft und Arbeit;7;190;0;190;0;;
GRGRAZ03;434;LIF;Liberales Forum;8;190;0;190;1;;
GRGRAZ03;435;ÖVP;Österreichische Volkspartei;1;207;2;205;52;;
GRGRAZ03;435;SPÖ;Sozialdemokratische Partei Österreichs;2;207;2;205;81;;
GRGRAZ03;435;FPÖ;Freiheitliche Partei Österreichs;3;207;2;205;16;;
GRGRAZ03;435;GRÜNE;Die Grünen - Die Grüne Alternative;4;207;2;205;14;;
GRGRAZ03;435;KPÖ;Kommunistische Partei Österreichs;5;207;2;205;40;;
GRGRAZ03;435;GVP;Grazer Verkehrspartei;6;207;2;205;1;;
GRGRAZ03;435;RWA;Reif für die Wirtschaft und Arbeit;7;207;2;205;0;;
GRGRAZ03;435;LIF;Liberales Forum;8;207;2;205;1;;
GRGRAZ03;436;ÖVP;Österreichische Volkspartei;1;293;4;289;81;;
GRGRAZ03;436;SPÖ;Sozialdemokratische Partei Österreichs;2;293;4;289;87;;
GRGRAZ03;436;FPÖ;Freiheitliche Partei Österreichs;3;293;4;289;22;;
GRGRAZ03;436;GRÜNE;Die Grünen - Die Grüne Alternative;4;293;4;289;29;;
GRGRAZ03;436;KPÖ;Kommunistische Partei Österreichs;5;293;4;289;65;;
GRGRAZ03;436;GVP;Grazer Verkehrspartei;6;293;4;289;3;;
GRGRAZ03;436;RWA;Reif für die Wirtschaft und Arbeit;7;293;4;289;2;;
GRGRAZ03;436;LIF;Liberales Forum;8;293;4;289;0;;
GRGRAZ03;437;ÖVP;Österreichische Volkspartei;1;277;5;272;92;;
GRGRAZ03;437;SPÖ;Sozialdemokratische Partei Österreichs;2;277;5;272;69;;
GRGRAZ03;437;FPÖ;Freiheitliche Partei Österreichs;3;277;5;272;22;;
GRGRAZ03;437;GRÜNE;Die Grünen - Die Grüne Alternative;4;277;5;272;31;;
GRGRAZ03;437;KPÖ;Kommunistische Partei Österreichs;5;277;5;272;56;;
GRGRAZ03;437;GVP;Grazer Verkehrspartei;6;277;5;272;1;;
GRGRAZ03;437;RWA;Reif für die Wirtschaft und Arbeit;7;277;5;272;0;;
GRGRAZ03;437;LIF;Liberales Forum;8;277;5;272;1;;
GRGRAZ03;438;ÖVP;Österreichische Volkspartei;1;234;3;231;61;;
GRGRAZ03;438;SPÖ;Sozialdemokratische Partei Österreichs;2;234;3;231;83;;
GRGRAZ03;438;FPÖ;Freiheitliche Partei Österreichs;3;234;3;231;18;;
GRGRAZ03;438;GRÜNE;Die Grünen - Die Grüne Alternative;4;234;3;231;14;;
GRGRAZ03;438;KPÖ;Kommunistische Partei Österreichs;5;234;3;231;51;;
GRGRAZ03;438;GVP;Grazer Verkehrspartei;6;234;3;231;1;;
GRGRAZ03;438;RWA;Reif für die Wirtschaft und Arbeit;7;234;3;231;2;;
GRGRAZ03;438;LIF;Liberales Forum;8;234;3;231;1;;
GRGRAZ03;439;ÖVP;Österreichische Volkspartei;1;194;32;162;35;;
GRGRAZ03;439;SPÖ;Sozialdemokratische Partei Österreichs;2;194;32;162;53;;
GRGRAZ03;439;FPÖ;Freiheitliche Partei Österreichs;3;194;32;162;18;;
GRGRAZ03;439;GRÜNE;Die Grünen - Die Grüne Alternative;4;194;32;162;5;;
GRGRAZ03;439;KPÖ;Kommunistische Partei Österreichs;5;194;32;162;51;;
GRGRAZ03;439;GVP;Grazer Verkehrspartei;6;194;32;162;0;;
GRGRAZ03;439;RWA;Reif für die Wirtschaft und Arbeit;7;194;32;162;0;;
GRGRAZ03;439;LIF;Liberales Forum;8;194;32;162;0;;
GRGRAZ03;440;ÖVP;Österreichische Volkspartei;1;170;10;160;28;;
GRGRAZ03;440;SPÖ;Sozialdemokratische Partei Österreichs;2;170;10;160;58;;
GRGRAZ03;440;FPÖ;Freiheitliche Partei Österreichs;3;170;10;160;14;;
GRGRAZ03;440;GRÜNE;Die Grünen - Die Grüne Alternative;4;170;10;160;9;;
GRGRAZ03;440;KPÖ;Kommunistische Partei Österreichs;5;170;10;160;50;;
GRGRAZ03;440;GVP;Grazer Verkehrspartei;6;170;10;160;0;;
GRGRAZ03;440;RWA;Reif für die Wirtschaft und Arbeit;7;170;10;160;0;;
GRGRAZ03;440;LIF;Liberales Forum;8;170;10;160;1;;
GRGRAZ03;441;ÖVP;Österreichische Volkspartei;1;211;8;203;79;;
GRGRAZ03;441;SPÖ;Sozialdemokratische Partei Österreichs;2;211;8;203;60;;
GRGRAZ03;441;FPÖ;Freiheitliche Partei Österreichs;3;211;8;203;7;;
GRGRAZ03;441;GRÜNE;Die Grünen - Die Grüne Alternative;4;211;8;203;10;;
GRGRAZ03;441;KPÖ;Kommunistische Partei Österreichs;5;211;8;203;46;;
GRGRAZ03;441;GVP;Grazer Verkehrspartei;6;211;8;203;1;;
GRGRAZ03;441;RWA;Reif für die Wirtschaft und Arbeit;7;211;8;203;0;;
GRGRAZ03;441;LIF;Liberales Forum;8;211;8;203;0;;
GRGRAZ03;442;ÖVP;Österreichische Volkspartei;1;324;5;319;92;;
GRGRAZ03;442;SPÖ;Sozialdemokratische Partei Österreichs;2;324;5;319;104;;
GRGRAZ03;442;FPÖ;Freiheitliche Partei Österreichs;3;324;5;319;21;;
GRGRAZ03;442;GRÜNE;Die Grünen - Die Grüne Alternative;4;324;5;319;14;;
GRGRAZ03;442;KPÖ;Kommunistische Partei Österreichs;5;324;5;319;85;;
GRGRAZ03;442;GVP;Grazer Verkehrspartei;6;324;5;319;0;;
GRGRAZ03;442;RWA;Reif für die Wirtschaft und Arbeit;7;324;5;319;1;;
GRGRAZ03;442;LIF;Liberales Forum;8;324;5;319;2;;
GRGRAZ03;501;ÖVP;Österreichische Volkspartei;1;197;9;188;61;;
GRGRAZ03;501;SPÖ;Sozialdemokratische Partei Österreichs;2;197;9;188;63;;
GRGRAZ03;501;FPÖ;Freiheitliche Partei Österreichs;3;197;9;188;11;;
GRGRAZ03;501;GRÜNE;Die Grünen - Die Grüne Alternative;4;197;9;188;11;;
GRGRAZ03;501;KPÖ;Kommunistische Partei Österreichs;5;197;9;188;40;;
GRGRAZ03;501;GVP;Grazer Verkehrspartei;6;197;9;188;1;;
GRGRAZ03;501;RWA;Reif für die Wirtschaft und Arbeit;7;197;9;188;1;;
GRGRAZ03;501;LIF;Liberales Forum;8;197;9;188;0;;
GRGRAZ03;502;ÖVP;Österreichische Volkspartei;1;167;1;166;33;;
GRGRAZ03;502;SPÖ;Sozialdemokratische Partei Österreichs;2;167;1;166;63;;
GRGRAZ03;502;FPÖ;Freiheitliche Partei Österreichs;3;167;1;166;14;;
GRGRAZ03;502;GRÜNE;Die Grünen - Die Grüne Alternative;4;167;1;166;5;;
GRGRAZ03;502;KPÖ;Kommunistische Partei Österreichs;5;167;1;166;48;;
GRGRAZ03;502;GVP;Grazer Verkehrspartei;6;167;1;166;0;;
GRGRAZ03;502;RWA;Reif für die Wirtschaft und Arbeit;7;167;1;166;3;;
GRGRAZ03;502;LIF;Liberales Forum;8;167;1;166;0;;
GRGRAZ03;503;ÖVP;Österreichische Volkspartei;1;190;1;189;41;;
GRGRAZ03;503;SPÖ;Sozialdemokratische Partei Österreichs;2;190;1;189;72;;
GRGRAZ03;503;FPÖ;Freiheitliche Partei Österreichs;3;190;1;189;18;;
GRGRAZ03;503;GRÜNE;Die Grünen - Die Grüne Alternative;4;190;1;189;4;;
GRGRAZ03;503;KPÖ;Kommunistische Partei Österreichs;5;190;1;189;52;;
GRGRAZ03;503;GVP;Grazer Verkehrspartei;6;190;1;189;0;;
GRGRAZ03;503;RWA;Reif für die Wirtschaft und Arbeit;7;190;1;189;0;;
GRGRAZ03;503;LIF;Liberales Forum;8;190;1;189;2;;
GRGRAZ03;504;ÖVP;Österreichische Volkspartei;1;226;4;222;50;;
GRGRAZ03;504;SPÖ;Sozialdemokratische Partei Österreichs;2;226;4;222;82;;
GRGRAZ03;504;FPÖ;Freiheitliche Partei Österreichs;3;226;4;222;17;;
GRGRAZ03;504;GRÜNE;Die Grünen - Die Grüne Alternative;4;226;4;222;3;;
GRGRAZ03;504;KPÖ;Kommunistische Partei Österreichs;5;226;4;222;69;;
GRGRAZ03;504;GVP;Grazer Verkehrspartei;6;226;4;222;0;;
GRGRAZ03;504;RWA;Reif für die Wirtschaft und Arbeit;7;226;4;222;1;;
GRGRAZ03;504;LIF;Liberales Forum;8;226;4;222;0;;
GRGRAZ03;505;ÖVP;Österreichische Volkspartei;1;241;0;241;59;;
GRGRAZ03;505;SPÖ;Sozialdemokratische Partei Österreichs;2;241;0;241;73;;
GRGRAZ03;505;FPÖ;Freiheitliche Partei Österreichs;3;241;0;241;28;;
GRGRAZ03;505;GRÜNE;Die Grünen - Die Grüne Alternative;4;241;0;241;19;;
GRGRAZ03;505;KPÖ;Kommunistische Partei Österreichs;5;241;0;241;60;;
GRGRAZ03;505;GVP;Grazer Verkehrspartei;6;241;0;241;0;;
GRGRAZ03;505;RWA;Reif für die Wirtschaft und Arbeit;7;241;0;241;1;;
GRGRAZ03;505;LIF;Liberales Forum;8;241;0;241;1;;
GRGRAZ03;506;ÖVP;Österreichische Volkspartei;1;207;1;206;53;;
GRGRAZ03;506;SPÖ;Sozialdemokratische Partei Österreichs;2;207;1;206;85;;
GRGRAZ03;506;FPÖ;Freiheitliche Partei Österreichs;3;207;1;206;21;;
GRGRAZ03;506;GRÜNE;Die Grünen - Die Grüne Alternative;4;207;1;206;5;;
GRGRAZ03;506;KPÖ;Kommunistische Partei Österreichs;5;207;1;206;37;;
GRGRAZ03;506;GVP;Grazer Verkehrspartei;6;207;1;206;1;;
GRGRAZ03;506;RWA;Reif für die Wirtschaft und Arbeit;7;207;1;206;3;;
GRGRAZ03;506;LIF;Liberales Forum;8;207;1;206;1;;
GRGRAZ03;507;ÖVP;Österreichische Volkspartei;1;222;0;222;63;;
GRGRAZ03;507;SPÖ;Sozialdemokratische Partei Österreichs;2;222;0;222;71;;
GRGRAZ03;507;FPÖ;Freiheitliche Partei Österreichs;3;222;0;222;21;;
GRGRAZ03;507;GRÜNE;Die Grünen - Die Grüne Alternative;4;222;0;222;7;;
GRGRAZ03;507;KPÖ;Kommunistische Partei Österreichs;5;222;0;222;56;;
GRGRAZ03;507;GVP;Grazer Verkehrspartei;6;222;0;222;1;;
GRGRAZ03;507;RWA;Reif für die Wirtschaft und Arbeit;7;222;0;222;1;;
GRGRAZ03;507;LIF;Liberales Forum;8;222;0;222;2;;
GRGRAZ03;508;ÖVP;Österreichische Volkspartei;1;214;1;213;39;;
GRGRAZ03;508;SPÖ;Sozialdemokratische Partei Österreichs;2;214;1;213;91;;
GRGRAZ03;508;FPÖ;Freiheitliche Partei Österreichs;3;214;1;213;24;;
GRGRAZ03;508;GRÜNE;Die Grünen - Die Grüne Alternative;4;214;1;213;2;;
GRGRAZ03;508;KPÖ;Kommunistische Partei Österreichs;5;214;1;213;55;;
GRGRAZ03;508;GVP;Grazer Verkehrspartei;6;214;1;213;1;;
GRGRAZ03;508;RWA;Reif für die Wirtschaft und Arbeit;7;214;1;213;1;;
GRGRAZ03;508;LIF;Liberales Forum;8;214;1;213;0;;
GRGRAZ03;509;ÖVP;Österreichische Volkspartei;1;226;20;206;38;;
GRGRAZ03;509;SPÖ;Sozialdemokratische Partei Österreichs;2;226;20;206;66;;
GRGRAZ03;509;FPÖ;Freiheitliche Partei Österreichs;3;226;20;206;24;;
GRGRAZ03;509;GRÜNE;Die Grünen - Die Grüne Alternative;4;226;20;206;9;;
GRGRAZ03;509;KPÖ;Kommunistische Partei Österreichs;5;226;20;206;65;;
GRGRAZ03;509;GVP;Grazer Verkehrspartei;6;226;20;206;1;;
GRGRAZ03;509;RWA;Reif für die Wirtschaft und Arbeit;7;226;20;206;1;;
GRGRAZ03;509;LIF;Liberales Forum;8;226;20;206;2;;
GRGRAZ03;510;ÖVP;Österreichische Volkspartei;1;231;0;231;64;;
GRGRAZ03;510;SPÖ;Sozialdemokratische Partei Österreichs;2;231;0;231;87;;
GRGRAZ03;510;FPÖ;Freiheitliche Partei Österreichs;3;231;0;231;10;;
GRGRAZ03;510;GRÜNE;Die Grünen - Die Grüne Alternative;4;231;0;231;13;;
GRGRAZ03;510;KPÖ;Kommunistische Partei Österreichs;5;231;0;231;55;;
GRGRAZ03;510;GVP;Grazer Verkehrspartei;6;231;0;231;0;;
GRGRAZ03;510;RWA;Reif für die Wirtschaft und Arbeit;7;231;0;231;2;;
GRGRAZ03;510;LIF;Liberales Forum;8;231;0;231;0;;
GRGRAZ03;511;ÖVP;Österreichische Volkspartei;1;192;8;184;41;;
GRGRAZ03;511;SPÖ;Sozialdemokratische Partei Österreichs;2;192;8;184;63;;
GRGRAZ03;511;FPÖ;Freiheitliche Partei Österreichs;3;192;8;184;17;;
GRGRAZ03;511;GRÜNE;Die Grünen - Die Grüne Alternative;4;192;8;184;5;;
GRGRAZ03;511;KPÖ;Kommunistische Partei Österreichs;5;192;8;184;57;;
GRGRAZ03;511;GVP;Grazer Verkehrspartei;6;192;8;184;0;;
GRGRAZ03;511;RWA;Reif für die Wirtschaft und Arbeit;7;192;8;184;0;;
GRGRAZ03;511;LIF;Liberales Forum;8;192;8;184;1;;
GRGRAZ03;512;ÖVP;Österreichische Volkspartei;1;127;2;125;11;;
GRGRAZ03;512;SPÖ;Sozialdemokratische Partei Österreichs;2;127;2;125;58;;
GRGRAZ03;512;FPÖ;Freiheitliche Partei Österreichs;3;127;2;125;10;;
GRGRAZ03;512;GRÜNE;Die Grünen - Die Grüne Alternative;4;127;2;125;5;;
GRGRAZ03;512;KPÖ;Kommunistische Partei Österreichs;5;127;2;125;40;;
GRGRAZ03;512;GVP;Grazer Verkehrspartei;6;127;2;125;0;;
GRGRAZ03;512;RWA;Reif für die Wirtschaft und Arbeit;7;127;2;125;0;;
GRGRAZ03;512;LIF;Liberales Forum;8;127;2;125;1;;
GRGRAZ03;513;ÖVP;Österreichische Volkspartei;1;251;3;248;76;;
GRGRAZ03;513;SPÖ;Sozialdemokratische Partei Österreichs;2;251;3;248;92;;
GRGRAZ03;513;FPÖ;Freiheitliche Partei Österreichs;3;251;3;248;23;;
GRGRAZ03;513;GRÜNE;Die Grünen - Die Grüne Alternative;4;251;3;248;13;;
GRGRAZ03;513;KPÖ;Kommunistische Partei Österreichs;5;251;3;248;43;;
GRGRAZ03;513;GVP;Grazer Verkehrspartei;6;251;3;248;1;;
GRGRAZ03;513;RWA;Reif für die Wirtschaft und Arbeit;7;251;3;248;0;;
GRGRAZ03;513;LIF;Liberales Forum;8;251;3;248;0;;
GRGRAZ03;514;ÖVP;Österreichische Volkspartei;1;249;6;243;64;;
GRGRAZ03;514;SPÖ;Sozialdemokratische Partei Österreichs;2;249;6;243;93;;
GRGRAZ03;514;FPÖ;Freiheitliche Partei Österreichs;3;249;6;243;16;;
GRGRAZ03;514;GRÜNE;Die Grünen - Die Grüne Alternative;4;249;6;243;11;;
GRGRAZ03;514;KPÖ;Kommunistische Partei Österreichs;5;249;6;243;59;;
GRGRAZ03;514;GVP;Grazer Verkehrspartei;6;249;6;243;0;;
GRGRAZ03;514;RWA;Reif für die Wirtschaft und Arbeit;7;249;6;243;0;;
GRGRAZ03;514;LIF;Liberales Forum;8;249;6;243;0;;
GRGRAZ03;515;ÖVP;Österreichische Volkspartei;1;177;1;176;55;;
GRGRAZ03;515;SPÖ;Sozialdemokratische Partei Österreichs;2;177;1;176;51;;
GRGRAZ03;515;FPÖ;Freiheitliche Partei Österreichs;3;177;1;176;16;;
GRGRAZ03;515;GRÜNE;Die Grünen - Die Grüne Alternative;4;177;1;176;6;;
GRGRAZ03;515;KPÖ;Kommunistische Partei Österreichs;5;177;1;176;39;;
GRGRAZ03;515;GVP;Grazer Verkehrspartei;6;177;1;176;6;;
GRGRAZ03;515;RWA;Reif für die Wirtschaft und Arbeit;7;177;1;176;2;;
GRGRAZ03;515;LIF;Liberales Forum;8;177;1;176;1;;
GRGRAZ03;516;ÖVP;Österreichische Volkspartei;1;257;0;257;46;;
GRGRAZ03;516;SPÖ;Sozialdemokratische Partei Österreichs;2;257;0;257;80;;
GRGRAZ03;516;FPÖ;Freiheitliche Partei Österreichs;3;257;0;257;17;;
GRGRAZ03;516;GRÜNE;Die Grünen - Die Grüne Alternative;4;257;0;257;21;;
GRGRAZ03;516;KPÖ;Kommunistische Partei Österreichs;5;257;0;257;90;;
GRGRAZ03;516;GVP;Grazer Verkehrspartei;6;257;0;257;1;;
GRGRAZ03;516;RWA;Reif für die Wirtschaft und Arbeit;7;257;0;257;1;;
GRGRAZ03;516;LIF;Liberales Forum;8;257;0;257;1;;
GRGRAZ03;517;ÖVP;Österreichische Volkspartei;1;203;0;203;84;;
GRGRAZ03;517;SPÖ;Sozialdemokratische Partei Österreichs;2;203;0;203;51;;
GRGRAZ03;517;FPÖ;Freiheitliche Partei Österreichs;3;203;0;203;14;;
GRGRAZ03;517;GRÜNE;Die Grünen - Die Grüne Alternative;4;203;0;203;7;;
GRGRAZ03;517;KPÖ;Kommunistische Partei Österreichs;5;203;0;203;44;;
GRGRAZ03;517;GVP;Grazer Verkehrspartei;6;203;0;203;0;;
GRGRAZ03;517;RWA;Reif für die Wirtschaft und Arbeit;7;203;0;203;1;;
GRGRAZ03;517;LIF;Liberales Forum;8;203;0;203;2;;
GRGRAZ03;518;ÖVP;Österreichische Volkspartei;1;210;0;210;82;;
GRGRAZ03;518;SPÖ;Sozialdemokratische Partei Österreichs;2;210;0;210;52;;
GRGRAZ03;518;FPÖ;Freiheitliche Partei Österreichs;3;210;0;210;26;;
GRGRAZ03;518;GRÜNE;Die Grünen - Die Grüne Alternative;4;210;0;210;7;;
GRGRAZ03;518;KPÖ;Kommunistische Partei Österreichs;5;210;0;210;40;;
GRGRAZ03;518;GVP;Grazer Verkehrspartei;6;210;0;210;2;;
GRGRAZ03;518;RWA;Reif für die Wirtschaft und Arbeit;7;210;0;210;0;;
GRGRAZ03;518;LIF;Liberales Forum;8;210;0;210;1;;
GRGRAZ03;519;ÖVP;Österreichische Volkspartei;1;145;4;141;28;;
GRGRAZ03;519;SPÖ;Sozialdemokratische Partei Österreichs;2;145;4;141;40;;
GRGRAZ03;519;FPÖ;Freiheitliche Partei Österreichs;3;145;4;141;9;;
GRGRAZ03;519;GRÜNE;Die Grünen - Die Grüne Alternative;4;145;4;141;9;;
GRGRAZ03;519;KPÖ;Kommunistische Partei Österreichs;5;145;4;141;54;;
GRGRAZ03;519;GVP;Grazer Verkehrspartei;6;145;4;141;0;;
GRGRAZ03;519;RWA;Reif für die Wirtschaft und Arbeit;7;145;4;141;1;;
GRGRAZ03;519;LIF;Liberales Forum;8;145;4;141;0;;
GRGRAZ03;520;ÖVP;Österreichische Volkspartei;1;191;2;189;56;;
GRGRAZ03;520;SPÖ;Sozialdemokratische Partei Österreichs;2;191;2;189;45;;
GRGRAZ03;520;FPÖ;Freiheitliche Partei Österreichs;3;191;2;189;15;;
GRGRAZ03;520;GRÜNE;Die Grünen - Die Grüne Alternative;4;191;2;189;22;;
GRGRAZ03;520;KPÖ;Kommunistische Partei Österreichs;5;191;2;189;49;;
GRGRAZ03;520;GVP;Grazer Verkehrspartei;6;191;2;189;1;;
GRGRAZ03;520;RWA;Reif für die Wirtschaft und Arbeit;7;191;2;189;1;;
GRGRAZ03;520;LIF;Liberales Forum;8;191;2;189;0;;
GRGRAZ03;521;ÖVP;Österreichische Volkspartei;1;95;1;94;32;;
GRGRAZ03;521;SPÖ;Sozialdemokratische Partei Österreichs;2;95;1;94;30;;
GRGRAZ03;521;FPÖ;Freiheitliche Partei Österreichs;3;95;1;94;10;;
GRGRAZ03;521;GRÜNE;Die Grünen - Die Grüne Alternative;4;95;1;94;4;;
GRGRAZ03;521;KPÖ;Kommunistische Partei Österreichs;5;95;1;94;18;;
GRGRAZ03;521;GVP;Grazer Verkehrspartei;6;95;1;94;0;;
