wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;;
LT2005;403;LH;Liste Hirschmann;6;357;6;351;14;;
LT2005;403;BZÖ;Bündnis Zukunft Österreich;7;357;6;351;10;;
LT2005;403;;Parteifrei;8;357;6;351;3;;
LT2005;404;ÖVP;Österreichische Volkspartei;1;374;1;373;137;;
LT2005;404;SPÖ;Sozialdemokratische Partei Österreichs;2;374;1;373;124;;
LT2005;404;FPÖ;Freiheitliche Partei Österreichs;3;374;1;373;22;;
LT2005;404;GRÜNE;Die Grünen - Die Grüne Alternative;4;374;1;373;30;;
LT2005;404;KPÖ;Kommunistische Partei Österreichs;5;374;1;373;46;;
LT2005;404;LH;Liste Hirschmann;6;374;1;373;8;;
LT2005;404;BZÖ;Bündnis Zukunft Österreich;7;374;1;373;4;;
LT2005;404;;Parteifrei;8;374;1;373;2;;
LT2005;405;ÖVP;Österreichische Volkspartei;1;357;4;353;87;;
LT2005;405;SPÖ;Sozialdemokratische Partei Österreichs;2;357;4;353;151;;
LT2005;405;FPÖ;Freiheitliche Partei Österreichs;3;357;4;353;28;;
LT2005;405;GRÜNE;Die Grünen - Die Grüne Alternative;4;357;4;353;25;;
LT2005;405;KPÖ;Kommunistische Partei Österreichs;5;357;4;353;52;;
LT2005;405;LH;Liste Hirschmann;6;357;4;353;4;;
LT2005;405;BZÖ;Bündnis Zukunft Österreich;7;357;4;353;6;;
LT2005;405;;Parteifrei;8;357;4;353;0;;
LT2005;406;ÖVP;Österreichische Volkspartei;1;337;5;332;68;;
LT2005;406;SPÖ;Sozialdemokratische Partei Österreichs;2;337;5;332;146;;
LT2005;406;FPÖ;Freiheitliche Partei Österreichs;3;337;5;332;11;;
LT2005;406;GRÜNE;Die Grünen - Die Grüne Alternative;4;337;5;332;20;;
LT2005;406;KPÖ;Kommunistische Partei Österreichs;5;337;5;332;68;;
LT2005;406;LH;Liste Hirschmann;6;337;5;332;6;;
LT2005;406;BZÖ;Bündnis Zukunft Österreich;7;337;5;332;8;;
LT2005;406;;Parteifrei;8;337;5;332;5;;
LT2005;407;ÖVP;Österreichische Volkspartei;1;394;3;391;76;;
LT2005;407;SPÖ;Sozialdemokratische Partei Österreichs;2;394;3;391;212;;
LT2005;407;FPÖ;Freiheitliche Partei Österreichs;3;394;3;391;20;;
LT2005;407;GRÜNE;Die Grünen - Die Grüne Alternative;4;394;3;391;12;;
LT2005;407;KPÖ;Kommunistische Partei Österreichs;5;394;3;391;65;;
LT2005;407;LH;Liste Hirschmann;6;394;3;391;2;;
LT2005;407;BZÖ;Bündnis Zukunft Österreich;7;394;3;391;3;;
LT2005;407;;Parteifrei;8;394;3;391;1;;
LT2005;408;ÖVP;Österreichische Volkspartei;1;386;4;382;40;;
LT2005;408;SPÖ;Sozialdemokratische Partei Österreichs;2;386;4;382;219;;
LT2005;408;FPÖ;Freiheitliche Partei Österreichs;3;386;4;382;16;;
LT2005;408;GRÜNE;Die Grünen - Die Grüne Alternative;4;386;4;382;11;;
LT2005;408;KPÖ;Kommunistische Partei Österreichs;5;386;4;382;81;;
LT2005;408;LH;Liste Hirschmann;6;386;4;382;4;;
LT2005;408;BZÖ;Bündnis Zukunft Österreich;7;386;4;382;10;;
LT2005;408;;Parteifrei;8;386;4;382;1;;
LT2005;409;ÖVP;Österreichische Volkspartei;1;419;1;418;34;;
LT2005;409;SPÖ;Sozialdemokratische Partei Österreichs;2;419;1;418;305;;
LT2005;409;FPÖ;Freiheitliche Partei Österreichs;3;419;1;418;16;;
LT2005;409;GRÜNE;Die Grünen - Die Grüne Alternative;4;419;1;418;6;;
LT2005;409;KPÖ;Kommunistische Partei Österreichs;5;419;1;418;43;;
LT2005;409;LH;Liste Hirschmann;6;419;1;418;2;;
LT2005;409;BZÖ;Bündnis Zukunft Österreich;7;419;1;418;10;;
LT2005;409;;Parteifrei;8;419;1;418;2;;
LT2005;410;ÖVP;Österreichische Volkspartei;1;419;4;415;61;;
LT2005;410;SPÖ;Sozialdemokratische Partei Österreichs;2;419;4;415;220;;
LT2005;410;FPÖ;Freiheitliche Partei Österreichs;3;419;4;415;21;;
LT2005;410;GRÜNE;Die Grünen - Die Grüne Alternative;4;419;4;415;32;;
LT2005;410;KPÖ;Kommunistische Partei Österreichs;5;419;4;415;57;;
LT2005;410;LH;Liste Hirschmann;6;419;4;415;11;;
LT2005;410;BZÖ;Bündnis Zukunft Österreich;7;419;4;415;11;;
LT2005;410;;Parteifrei;8;419;4;415;2;;
LT2005;411;ÖVP;Österreichische Volkspartei;1;481;1;480;129;;
LT2005;411;SPÖ;Sozialdemokratische Partei Österreichs;2;481;1;480;202;;
LT2005;411;FPÖ;Freiheitliche Partei Österreichs;3;481;1;480;34;;
LT2005;411;GRÜNE;Die Grünen - Die Grüne Alternative;4;481;1;480;27;;
LT2005;411;KPÖ;Kommunistische Partei Österreichs;5;481;1;480;64;;
LT2005;411;LH;Liste Hirschmann;6;481;1;480;11;;
LT2005;411;BZÖ;Bündnis Zukunft Österreich;7;481;1;480;12;;
LT2005;411;;Parteifrei;8;481;1;480;1;;
LT2005;412;ÖVP;Österreichische Volkspartei;1;349;1;348;78;;
LT2005;412;SPÖ;Sozialdemokratische Partei Österreichs;2;349;1;348;122;;
LT2005;412;FPÖ;Freiheitliche Partei Österreichs;3;349;1;348;16;;
LT2005;412;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;1;348;44;;
LT2005;412;KPÖ;Kommunistische Partei Österreichs;5;349;1;348;69;;
LT2005;412;LH;Liste Hirschmann;6;349;1;348;11;;
LT2005;412;BZÖ;Bündnis Zukunft Österreich;7;349;1;348;3;;
LT2005;412;;Parteifrei;8;349;1;348;5;;
LT2005;413;ÖVP;Österreichische Volkspartei;1;349;4;345;66;;
LT2005;413;SPÖ;Sozialdemokratische Partei Österreichs;2;349;4;345;133;;
LT2005;413;FPÖ;Freiheitliche Partei Österreichs;3;349;4;345;18;;
LT2005;413;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;4;345;35;;
LT2005;413;KPÖ;Kommunistische Partei Österreichs;5;349;4;345;74;;
LT2005;413;LH;Liste Hirschmann;6;349;4;345;6;;
LT2005;413;BZÖ;Bündnis Zukunft Österreich;7;349;4;345;7;;
LT2005;413;;Parteifrei;8;349;4;345;6;;
LT2005;414;ÖVP;Österreichische Volkspartei;1;421;2;419;70;;
LT2005;414;SPÖ;Sozialdemokratische Partei Österreichs;2;421;2;419;224;;
LT2005;414;FPÖ;Freiheitliche Partei Österreichs;3;421;2;419;24;;
LT2005;414;GRÜNE;Die Grünen - Die Grüne Alternative;4;421;2;419;14;;
LT2005;414;KPÖ;Kommunistische Partei Österreichs;5;421;2;419;67;;
LT2005;414;LH;Liste Hirschmann;6;421;2;419;6;;
LT2005;414;BZÖ;Bündnis Zukunft Österreich;7;421;2;419;12;;
LT2005;414;;Parteifrei;8;421;2;419;2;;
LT2005;415;ÖVP;Österreichische Volkspartei;1;333;3;330;90;;
LT2005;415;SPÖ;Sozialdemokratische Partei Österreichs;2;333;3;330;110;;
LT2005;415;FPÖ;Freiheitliche Partei Österreichs;3;333;3;330;19;;
LT2005;415;GRÜNE;Die Grünen - Die Grüne Alternative;4;333;3;330;51;;
LT2005;415;KPÖ;Kommunistische Partei Österreichs;5;333;3;330;40;;
LT2005;415;LH;Liste Hirschmann;6;333;3;330;9;;
LT2005;415;BZÖ;Bündnis Zukunft Österreich;7;333;3;330;7;;
LT2005;415;;Parteifrei;8;333;3;330;4;;
LT2005;416;ÖVP;Österreichische Volkspartei;1;329;2;327;54;;
LT2005;416;SPÖ;Sozialdemokratische Partei Österreichs;2;329;2;327;156;;
LT2005;416;FPÖ;Freiheitliche Partei Österreichs;3;329;2;327;31;;
LT2005;416;GRÜNE;Die Grünen - Die Grüne Alternative;4;329;2;327;9;;
LT2005;416;KPÖ;Kommunistische Partei Österreichs;5;329;2;327;60;;
LT2005;416;LH;Liste Hirschmann;6;329;2;327;9;;
LT2005;416;BZÖ;Bündnis Zukunft Österreich;7;329;2;327;8;;
LT2005;416;;Parteifrei;8;329;2;327;0;;
LT2005;417;ÖVP;Österreichische Volkspartei;1;337;3;334;92;;
LT2005;417;SPÖ;Sozialdemokratische Partei Österreichs;2;337;3;334;133;;
LT2005;417;FPÖ;Freiheitliche Partei Österreichs;3;337;3;334;25;;
LT2005;417;GRÜNE;Die Grünen - Die Grüne Alternative;4;337;3;334;18;;
LT2005;417;KPÖ;Kommunistische Partei Österreichs;5;337;3;334;52;;
LT2005;417;LH;Liste Hirschmann;6;337;3;334;4;;
LT2005;417;BZÖ;Bündnis Zukunft Österreich;7;337;3;334;4;;
LT2005;417;;Parteifrei;8;337;3;334;6;;
LT2005;418;ÖVP;Österreichische Volkspartei;1;386;6;380;57;;
LT2005;418;SPÖ;Sozialdemokratische Partei Österreichs;2;386;6;380;215;;
LT2005;418;FPÖ;Freiheitliche Partei Österreichs;3;386;6;380;11;;
LT2005;418;GRÜNE;Die Grünen - Die Grüne Alternative;4;386;6;380;14;;
LT2005;418;KPÖ;Kommunistische Partei Österreichs;5;386;6;380;67;;
LT2005;418;LH;Liste Hirschmann;6;386;6;380;8;;
LT2005;418;BZÖ;Bündnis Zukunft Österreich;7;386;6;380;7;;
LT2005;418;;Parteifrei;8;386;6;380;1;;
LT2005;419;ÖVP;Österreichische Volkspartei;1;320;1;319;74;;
LT2005;419;SPÖ;Sozialdemokratische Partei Österreichs;2;320;1;319;148;;
LT2005;419;FPÖ;Freiheitliche Partei Österreichs;3;320;1;319;16;;
LT2005;419;GRÜNE;Die Grünen - Die Grüne Alternative;4;320;1;319;29;;
LT2005;419;KPÖ;Kommunistische Partei Österreichs;5;320;1;319;40;;
LT2005;419;LH;Liste Hirschmann;6;320;1;319;5;;
LT2005;419;BZÖ;Bündnis Zukunft Österreich;7;320;1;319;3;;
LT2005;419;;Parteifrei;8;320;1;319;4;;
LT2005;420;ÖVP;Österreichische Volkspartei;1;418;2;416;103;;
LT2005;420;SPÖ;Sozialdemokratische Partei Österreichs;2;418;2;416;172;;
LT2005;420;FPÖ;Freiheitliche Partei Österreichs;3;418;2;416;32;;
LT2005;420;GRÜNE;Die Grünen - Die Grüne Alternative;4;418;2;416;38;;
LT2005;420;KPÖ;Kommunistische Partei Österreichs;5;418;2;416;51;;
LT2005;420;LH;Liste Hirschmann;6;418;2;416;10;;
LT2005;420;BZÖ;Bündnis Zukunft Österreich;7;418;2;416;3;;
LT2005;420;;Parteifrei;8;418;2;416;7;;
LT2005;421;ÖVP;Österreichische Volkspartei;1;424;2;422;89;;
LT2005;421;SPÖ;Sozialdemokratische Partei Österreichs;2;424;2;422;185;;
LT2005;421;FPÖ;Freiheitliche Partei Österreichs;3;424;2;422;32;;
LT2005;421;GRÜNE;Die Grünen - Die Grüne Alternative;4;424;2;422;26;;
LT2005;421;KPÖ;Kommunistische Partei Österreichs;5;424;2;422;65;;
LT2005;421;LH;Liste Hirschmann;6;424;2;422;13;;
LT2005;421;BZÖ;Bündnis Zukunft Österreich;7;424;2;422;7;;
LT2005;421;;Parteifrei;8;424;2;422;5;;
LT2005;422;ÖVP;Österreichische Volkspartei;1;375;6;369;81;;
LT2005;422;SPÖ;Sozialdemokratische Partei Österreichs;2;375;6;369;125;;
LT2005;422;FPÖ;Freiheitliche Partei Österreichs;3;375;6;369;21;;
LT2005;422;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;6;369;56;;
LT2005;422;KPÖ;Kommunistische Partei Österreichs;5;375;6;369;68;;
LT2005;422;LH;Liste Hirschmann;6;375;6;369;7;;
LT2005;422;BZÖ;Bündnis Zukunft Österreich;7;375;6;369;10;;
LT2005;422;;Parteifrei;8;375;6;369;1;;
LT2005;423;ÖVP;Österreichische Volkspartei;1;361;5;356;78;;
LT2005;423;SPÖ;Sozialdemokratische Partei Österreichs;2;361;5;356;144;;
LT2005;423;FPÖ;Freiheitliche Partei Österreichs;3;361;5;356;29;;
LT2005;423;GRÜNE;Die Grünen - Die Grüne Alternative;4;361;5;356;31;;
LT2005;423;KPÖ;Kommunistische Partei Österreichs;5;361;5;356;54;;
LT2005;423;LH;Liste Hirschmann;6;361;5;356;7;;
LT2005;423;BZÖ;Bündnis Zukunft Österreich;7;361;5;356;12;;
LT2005;423;;Parteifrei;8;361;5;356;1;;
LT2005;424;ÖVP;Österreichische Volkspartei;1;385;4;381;112;;
LT2005;424;SPÖ;Sozialdemokratische Partei Österreichs;2;385;4;381;150;;
LT2005;424;FPÖ;Freiheitliche Partei Österreichs;3;385;4;381;16;;
LT2005;424;GRÜNE;Die Grünen - Die Grüne Alternative;4;385;4;381;35;;
LT2005;424;KPÖ;Kommunistische Partei Österreichs;5;385;4;381;52;;
LT2005;424;LH;Liste Hirschmann;6;385;4;381;9;;
LT2005;424;BZÖ;Bündnis Zukunft Österreich;7;385;4;381;2;;
LT2005;424;;Parteifrei;8;385;4;381;5;;
LT2005;425;ÖVP;Österreichische Volkspartei;1;389;2;387;84;;
LT2005;425;SPÖ;Sozialdemokratische Partei Österreichs;2;389;2;387;161;;
LT2005;425;FPÖ;Freiheitliche Partei Österreichs;3;389;2;387;24;;
LT2005;425;GRÜNE;Die Grünen - Die Grüne Alternative;4;389;2;387;30;;
LT2005;425;KPÖ;Kommunistische Partei Österreichs;5;389;2;387;70;;
LT2005;425;LH;Liste Hirschmann;6;389;2;387;10;;
LT2005;425;BZÖ;Bündnis Zukunft Österreich;7;389;2;387;6;;
LT2005;425;;Parteifrei;8;389;2;387;2;;
LT2005;426;ÖVP;Österreichische Volkspartei;1;433;7;426;131;;
LT2005;426;SPÖ;Sozialdemokratische Partei Österreichs;2;433;7;426;147;;
LT2005;426;FPÖ;Freiheitliche Partei Österreichs;3;433;7;426;33;;
LT2005;426;GRÜNE;Die Grünen - Die Grüne Alternative;4;433;7;426;43;;
LT2005;426;KPÖ;Kommunistische Partei Österreichs;5;433;7;426;49;;
LT2005;426;LH;Liste Hirschmann;6;433;7;426;11;;
LT2005;426;BZÖ;Bündnis Zukunft Österreich;7;433;7;426;4;;
LT2005;426;;Parteifrei;8;433;7;426;8;;
LT2005;501;ÖVP;Österreichische Volkspartei;1;367;3;364;89;;
LT2005;501;SPÖ;Sozialdemokratische Partei Österreichs;2;367;3;364;114;;
LT2005;501;FPÖ;Freiheitliche Partei Österreichs;3;367;3;364;21;;
LT2005;501;GRÜNE;Die Grünen - Die Grüne Alternative;4;367;3;364;52;;
LT2005;501;KPÖ;Kommunistische Partei Österreichs;5;367;3;364;70;;
LT2005;501;LH;Liste Hirschmann;6;367;3;364;4;;
LT2005;501;BZÖ;Bündnis Zukunft Österreich;7;367;3;364;8;;
LT2005;501;;Parteifrei;8;367;3;364;6;;
LT2005;502;ÖVP;Österreichische Volkspartei;1;345;4;341;79;;
LT2005;502;SPÖ;Sozialdemokratische Partei Österreichs;2;345;4;341;112;;
LT2005;502;FPÖ;Freiheitliche Partei Österreichs;3;345;4;341;18;;
LT2005;502;GRÜNE;Die Grünen - Die Grüne Alternative;4;345;4;341;62;;
LT2005;502;KPÖ;Kommunistische Partei Österreichs;5;345;4;341;53;;
LT2005;502;LH;Liste Hirschmann;6;345;4;341;5;;
LT2005;502;BZÖ;Bündnis Zukunft Österreich;7;345;4;341;8;;
LT2005;502;;Parteifrei;8;345;4;341;4;;
LT2005;503;ÖVP;Österreichische Volkspartei;1;388;3;385;96;;
LT2005;503;SPÖ;Sozialdemokratische Partei Österreichs;2;388;3;385;121;;
LT2005;503;FPÖ;Freiheitliche Partei Österreichs;3;388;3;385;22;;
LT2005;503;GRÜNE;Die Grünen - Die Grüne Alternative;4;388;3;385;63;;
LT2005;503;KPÖ;Kommunistische Partei Österreichs;5;388;3;385;65;;
LT2005;503;LH;Liste Hirschmann;6;388;3;385;10;;
LT2005;503;BZÖ;Bündnis Zukunft Österreich;7;388;3;385;4;;
LT2005;503;;Parteifrei;8;388;3;385;4;;
LT2005;504;ÖVP;Österreichische Volkspartei;1;364;0;364;127;;
LT2005;504;SPÖ;Sozialdemokratische Partei Österreichs;2;364;0;364;108;;
LT2005;504;FPÖ;Freiheitliche Partei Österreichs;3;364;0;364;19;;
LT2005;504;GRÜNE;Die Grünen - Die Grüne Alternative;4;364;0;364;38;;
LT2005;504;KPÖ;Kommunistische Partei Österreichs;5;364;0;364;54;;
LT2005;504;LH;Liste Hirschmann;6;364;0;364;5;;
LT2005;504;BZÖ;Bündnis Zukunft Österreich;7;364;0;364;9;;
LT2005;504;;Parteifrei;8;364;0;364;4;;
LT2005;505;ÖVP;Österreichische Volkspartei;1;337;3;334;82;;
LT2005;505;SPÖ;Sozialdemokratische Partei Österreichs;2;337;3;334;128;;
LT2005;505;FPÖ;Freiheitliche Partei Österreichs;3;337;3;334;18;;
LT2005;505;GRÜNE;Die Grünen - Die Grüne Alternative;4;337;3;334;26;;
LT2005;505;KPÖ;Kommunistische Partei Österreichs;5;337;3;334;71;;
LT2005;505;LH;Liste Hirschmann;6;337;3;334;3;;
LT2005;505;BZÖ;Bündnis Zukunft Österreich;7;337;3;334;5;;
LT2005;505;;Parteifrei;8;337;3;334;1;;
LT2005;506;ÖVP;Österreichische Volkspartei;1;379;4;375;107;;
LT2005;506;SPÖ;Sozialdemokratische Partei Österreichs;2;379;4;375;120;;
LT2005;506;FPÖ;Freiheitliche Partei Österreichs;3;379;4;375;25;;
LT2005;506;GRÜNE;Die Grünen - Die Grüne Alternative;4;379;4;375;32;;
LT2005;506;KPÖ;Kommunistische Partei Österreichs;5;379;4;375;75;;
LT2005;506;LH;Liste Hirschmann;6;379;4;375;8;;
LT2005;506;BZÖ;Bündnis Zukunft Österreich;7;379;4;375;6;;
LT2005;506;;Parteifrei;8;379;4;375;2;;
LT2005;507;ÖVP;Österreichische Volkspartei;1;396;5;391;106;;
LT2005;507;SPÖ;Sozialdemokratische Partei Österreichs;2;396;5;391;137;;
LT2005;507;FPÖ;Freiheitliche Partei Österreichs;3;396;5;391;20;;
LT2005;507;GRÜNE;Die Grünen - Die Grüne Alternative;4;396;5;391;34;;
LT2005;507;KPÖ;Kommunistische Partei Österreichs;5;396;5;391;67;;
LT2005;507;LH;Liste Hirschmann;6;396;5;391;9;;
LT2005;507;BZÖ;Bündnis Zukunft Österreich;7;396;5;391;12;;
LT2005;507;;Parteifrei;8;396;5;391;6;;
LT2005;508;ÖVP;Österreichische Volkspartei;1;331;3;328;87;;
LT2005;508;SPÖ;Sozialdemokratische Partei Österreichs;2;331;3;328;101;;
LT2005;508;FPÖ;Freiheitliche Partei Österreichs;3;331;3;328;14;;
LT2005;508;GRÜNE;Die Grünen - Die Grüne Alternative;4;331;3;328;54;;
LT2005;508;KPÖ;Kommunistische Partei Österreichs;5;331;3;328;54;;
LT2005;508;LH;Liste Hirschmann;6;331;3;328;10;;
LT2005;508;BZÖ;Bündnis Zukunft Österreich;7;331;3;328;3;;
LT2005;508;;Parteifrei;8;331;3;328;5;;
LT2005;509;ÖVP;Österreichische Volkspartei;1;244;3;241;57;;
LT2005;509;SPÖ;Sozialdemokratische Partei Österreichs;2;244;3;241;95;;
LT2005;509;FPÖ;Freiheitliche Partei Österreichs;3;244;3;241;10;;
LT2005;509;GRÜNE;Die Grünen - Die Grüne Alternative;4;244;3;241;29;;
LT2005;509;KPÖ;Kommunistische Partei Österreichs;5;244;3;241;42;;
LT2005;509;LH;Liste Hirschmann;6;244;3;241;1;;
LT2005;509;BZÖ;Bündnis Zukunft Österreich;7;244;3;241;5;;
LT2005;509;;Parteifrei;8;244;3;241;2;;
LT2005;510;ÖVP;Österreichische Volkspartei;1;358;3;355;105;;
LT2005;510;SPÖ;Sozialdemokratische Partei Österreichs;2;358;3;355;120;;
LT2005;510;FPÖ;Freiheitliche Partei Österreichs;3;358;3;355;29;;
LT2005;510;GRÜNE;Die Grünen - Die Grüne Alternative;4;358;3;355;33;;
LT2005;510;KPÖ;Kommunistische Partei Österreichs;5;358;3;355;47;;
LT2005;510;LH;Liste Hirschmann;6;358;3;355;8;;
LT2005;510;BZÖ;Bündnis Zukunft Österreich;7;358;3;355;11;;
LT2005;510;;Parteifrei;8;358;3;355;2;;
LT2005;511;ÖVP;Österreichische Volkspartei;1;412;8;404;85;;
LT2005;511;SPÖ;Sozialdemokratische Partei Österreichs;2;412;8;404;180;;
LT2005;511;FPÖ;Freiheitliche Partei Österreichs;3;412;8;404;23;;
LT2005;511;GRÜNE;Die Grünen - Die Grüne Alternative;4;412;8;404;38;;
LT2005;511;KPÖ;Kommunistische Partei Österreichs;5;412;8;404;58;;
LT2005;511;LH;Liste Hirschmann;6;412;8;404;7;;
LT2005;511;BZÖ;Bündnis Zukunft Österreich;7;412;8;404;11;;
LT2005;511;;Parteifrei;8;412;8;404;2;;
LT2005;512;ÖVP;Österreichische Volkspartei;1;354;4;350;90;;
LT2005;512;SPÖ;Sozialdemokratische Partei Österreichs;2;354;4;350;155;;
LT2005;512;FPÖ;Freiheitliche Partei Österreichs;3;354;4;350;21;;
LT2005;512;GRÜNE;Die Grünen - Die Grüne Alternative;4;354;4;350;26;;
LT2005;512;KPÖ;Kommunistische Partei Österreichs;5;354;4;350;35;;
LT2005;512;LH;Liste Hirschmann;6;354;4;350;9;;
LT2005;512;BZÖ;Bündnis Zukunft Österreich;7;354;4;350;9;;
LT2005;512;;Parteifrei;8;354;4;350;5;;
LT2005;513;ÖVP;Österreichische Volkspartei;1;311;2;309;57;;
LT2005;513;SPÖ;Sozialdemokratische Partei Österreichs;2;311;2;309;95;;
LT2005;513;FPÖ;Freiheitliche Partei Österreichs;3;311;2;309;21;;
LT2005;513;GRÜNE;Die Grünen - Die Grüne Alternative;4;311;2;309;38;;
LT2005;513;KPÖ;Kommunistische Partei Österreichs;5;311;2;309;94;;
LT2005;513;LH;Liste Hirschmann;6;311;2;309;0;;
LT2005;513;BZÖ;Bündnis Zukunft Österreich;7;311;2;309;4;;
LT2005;513;;Parteifrei;8;311;2;309;0;;
LT2005;514;ÖVP;Österreichische Volkspartei;1;379;6;373;140;;
LT2005;514;SPÖ;Sozialdemokratische Partei Österreichs;2;379;6;373;113;;
LT2005;514;FPÖ;Freiheitliche Partei Österreichs;3;379;6;373;14;;
LT2005;514;GRÜNE;Die Grünen - Die Grüne Alternative;4;379;6;373;24;;
LT2005;514;KPÖ;Kommunistische Partei Österreichs;5;379;6;373;47;;
LT2005;514;LH;Liste Hirschmann;6;379;6;373;14;;
LT2005;514;BZÖ;Bündnis Zukunft Österreich;7;379;6;373;18;;
LT2005;514;;Parteifrei;8;379;6;373;3;;
LT2005;515;ÖVP;Österreichische Volkspartei;1;316;1;315;68;;
LT2005;515;SPÖ;Sozialdemokratische Partei Österreichs;2;316;1;315;118;;
LT2005;515;FPÖ;Freiheitliche Partei Österreichs;3;316;1;315;21;;
LT2005;515;GRÜNE;Die Grünen - Die Grüne Alternative;4;316;1;315;21;;
LT2005;515;KPÖ;Kommunistische Partei Österreichs;5;316;1;315;67;;
LT2005;515;LH;Liste Hirschmann;6;316;1;315;4;;
LT2005;515;BZÖ;Bündnis Zukunft Österreich;7;316;1;315;12;;
LT2005;515;;Parteifrei;8;316;1;315;4;;
LT2005;516;ÖVP;Österreichische Volkspartei;1;367;2;365;63;;
LT2005;516;SPÖ;Sozialdemokratische Partei Österreichs;2;367;2;365;160;;
LT2005;516;FPÖ;Freiheitliche Partei Österreichs;3;367;2;365;24;;
LT2005;516;GRÜNE;Die Grünen - Die Grüne Alternative;4;367;2;365;13;;
LT2005;516;KPÖ;Kommunistische Partei Österreichs;5;367;2;365;85;;
LT2005;516;LH;Liste Hirschmann;6;367;2;365;4;;
LT2005;516;BZÖ;Bündnis Zukunft Österreich;7;367;2;365;12;;
LT2005;516;;Parteifrei;8;367;2;365;4;;
LT2005;517;ÖVP;Österreichische Volkspartei;1;340;1;339;55;;
LT2005;517;SPÖ;Sozialdemokratische Partei Österreichs;2;340;1;339;160;;
LT2005;517;FPÖ;Freiheitliche Partei Österreichs;3;340;1;339;10;;
LT2005;517;GRÜNE;Die Grünen - Die Grüne Alternative;4;340;1;339;12;;
LT2005;517;KPÖ;Kommunistische Partei Österreichs;5;340;1;339;91;;
LT2005;517;LH;Liste Hirschmann;6;340;1;339;2;;
LT2005;517;BZÖ;Bündnis Zukunft Österreich;7;340;1;339;8;;
LT2005;517;;Parteifrei;8;340;1;339;1;;
LT2005;518;ÖVP;Österreichische Volkspartei;1;391;7;384;105;;
LT2005;518;SPÖ;Sozialdemokratische Partei Österreichs;2;391;7;384;155;;
LT2005;518;FPÖ;Freiheitliche Partei Österreichs;3;391;7;384;20;;
LT2005;518;GRÜNE;Die Grünen - Die Grüne Alternative;4;391;7;384;22;;
LT2005;518;KPÖ;Kommunistische Partei Österreichs;5;391;7;384;61;;
LT2005;518;LH;Liste Hirschmann;6;391;7;384;6;;
LT2005;518;BZÖ;Bündnis Zukunft Österreich;7;391;7;384;12;;
LT2005;518;;Parteifrei;8;391;7;384;3;;
LT2005;519;ÖVP;Österreichische Volkspartei;1;307;4;303;62;;
LT2005;519;SPÖ;Sozialdemokratische Partei Österreichs;2;307;4;303;134;;
LT2005;519;FPÖ;Freiheitliche Partei Österreichs;3;307;4;303;18;;
LT2005;519;GRÜNE;Die Grünen - Die Grüne Alternative;4;307;4;303;13;;
LT2005;519;KPÖ;Kommunistische Partei Österreichs;5;307;4;303;60;;
LT2005;519;LH;Liste Hirschmann;6;307;4;303;1;;
LT2005;519;BZÖ;Bündnis Zukunft Österreich;7;307;4;303;14;;
LT2005;519;;Parteifrei;8;307;4;303;1;;
LT2005;520;ÖVP;Österreichische Volkspartei;1;333;5;328;53;;
LT2005;520;SPÖ;Sozialdemokratische Partei Österreichs;2;333;5;328;141;;
LT2005;520;FPÖ;Freiheitliche Partei Österreichs;3;333;5;328;18;;
LT2005;520;GRÜNE;Die Grünen - Die Grüne Alternative;4;333;5;328;9;;
LT2005;520;KPÖ;Kommunistische Partei Österreichs;5;333;5;328;93;;
LT2005;520;LH;Liste Hirschmann;6;333;5;328;3;;
LT2005;520;BZÖ;Bündnis Zukunft Österreich;7;333;5;328;6;;
LT2005;520;;Parteifrei;8;333;5;328;5;;
LT2005;521;ÖVP;Österreichische Volkspartei;1;349;2;347;73;;
LT2005;521;SPÖ;Sozialdemokratische Partei Österreichs;2;349;2;347;181;;
LT2005;521;FPÖ;Freiheitliche Partei Österreichs;3;349;2;347;12;;
LT2005;521;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;2;347;14;;
LT2005;521;KPÖ;Kommunistische Partei Österreichs;5;349;2;347;59;;
LT2005;521;LH;Liste Hirschmann;6;349;2;347;6;;
LT2005;521;BZÖ;Bündnis Zukunft Österreich;7;349;2;347;2;;
LT2005;521;;Parteifrei;8;349;2;347;0;;
LT2005;522;ÖVP;Österreichische Volkspartei;1;359;2;357;63;;
LT2005;522;SPÖ;Sozialdemokratische Partei Österreichs;2;359;2;357;172;;
LT2005;522;FPÖ;Freiheitliche Partei Österreichs;3;359;2;357;19;;
LT2005;522;GRÜNE;Die Grünen - Die Grüne Alternative;4;359;2;357;17;;
LT2005;522;KPÖ;Kommunistische Partei Österreichs;5;359;2;357;74;;
LT2005;522;LH;Liste Hirschmann;6;359;2;357;2;;
LT2005;522;BZÖ;Bündnis Zukunft Österreich;7;359;2;357;8;;
LT2005;522;;Parteifrei;8;359;2;357;2;;
LT2005;523;ÖVP;Österreichische Volkspartei;1;393;1;392;81;;
LT2005;523;SPÖ;Sozialdemokratische Partei Österreichs;2;393;1;392;184;;
LT2005;523;FPÖ;Freiheitliche Partei Österreichs;3;393;1;392;17;;
LT2005;523;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;1;392;18;;
